,FIN Number,Fleet Type,DEFECT_TYPE,DUE_DATE,MAN_HOURS_VALUE
15196,1582.0,F-286,S,2022-08-17 00:01:34,3.0
15197,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15198,2880.0,F-192,S,2023-01-06 00:01:34,3.0
15199,2006.0,F-286,S,2022-09-14 00:01:34,3.0
15200,4592.0,F-670,S,2022-12-09 00:01:34,3.0
15201,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15202,3185.0,F-192,S,2022-12-14 00:01:34,3.0
15203,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15204,3584.0,F-670,S,2022-09-16 00:01:34,3.0
15205,3584.0,F-670,S,2022-09-16 00:01:34,3.0
15206,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15207,3808.0,F-192,S,2022-09-10 00:01:34,3.0
15208,4576.0,F-670,S,2022-11-01 00:01:34,3.0
15209,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15210,1989.0,F-286,S,2022-09-11 00:01:34,3.0
15211,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15212,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15213,4592.0,F-670,S,2022-12-09 00:01:34,3.0
15214,3870.0,F-670,S,2023-01-26 00:01:34,3.0
15215,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15216,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15217,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15218,4662.0,F-670,S,2023-01-21 00:01:34,3.0
15219,1443.0,F-286,S,2022-08-19 00:01:34,3.0
15220,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15221,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15222,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15223,3640.0,F-670,S,2022-12-13 00:01:34,3.0
15224,3870.0,F-670,S,2022-08-09 00:01:34,3.0
15225,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15226,3133.0,F-192,S,2022-10-09 00:01:34,3.0
15227,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15228,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15229,2006.0,F-286,S,2022-08-19 00:01:34,3.0
15230,3133.0,F-192,S,2022-10-09 00:01:34,3.0
15231,3640.0,F-670,S,2022-12-13 00:01:34,3.0
15232,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15233,1744.0,F-286,S,2022-09-11 00:01:34,3.0
15234,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15235,1380.0,F-286,S,2022-12-04 00:01:34,3.0
15236,2268.0,F-286,S,2022-08-08 00:01:34,3.0
15237,4576.0,F-670,S,2022-11-01 00:01:34,3.0
15238,2006.0,F-286,S,2022-09-14 00:01:34,3.0
15239,4641.0,F-670,S,2022-10-14 00:01:34,3.0
15240,3870.0,F-670,S,2023-01-26 00:01:34,3.0
15241,5282.0,F-670,S,2022-11-06 00:01:34,3.0
15242,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15243,3808.0,F-192,S,2022-12-30 00:01:34,3.0
15244,3808.0,F-192,S,2022-12-30 00:01:34,3.0
15245,3584.0,F-670,S,2022-10-25 00:01:34,3.0
15246,3584.0,F-670,S,2022-10-25 00:01:34,3.0
15247,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15248,4576.0,F-670,S,2022-11-01 00:01:34,3.0
15249,3525.0,F-192,S,2022-09-01 00:01:34,3.0
15250,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15251,3808.0,F-192,S,2022-12-30 00:01:34,3.0
15252,5263.0,F-670,S,2022-08-09 00:01:34,3.0
15253,1744.0,F-286,S,2022-08-26 00:01:34,3.0
15254,3870.0,F-670,S,2023-01-26 00:01:34,3.0
15255,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15256,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15257,2880.0,F-192,S,2023-01-06 00:01:34,3.0
15258,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15259,4662.0,F-670,S,2022-11-10 00:01:34,3.0
15260,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15261,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15262,3640.0,F-670,S,2022-12-13 00:01:34,3.0
15263,3870.0,F-670,S,2022-11-04 00:01:34,3.0
15264,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15265,3808.0,F-192,S,2022-12-30 00:01:34,3.0
15266,3584.0,F-670,S,2022-09-22 00:01:34,3.0
15267,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15268,2880.0,F-192,S,2023-01-06 00:01:34,3.0
15269,4592.0,F-670,S,2022-12-09 00:01:34,3.0
15270,3870.0,F-670,S,2023-01-02 00:01:34,3.0
15271,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15272,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15273,3584.0,F-670,S,2022-10-25 00:01:34,3.0
15274,4978.0,F-670,S,2022-10-28 00:01:34,3.0
15275,2938.0,F-192,S,2022-12-14 00:01:34,3.0
15276,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15277,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15278,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15279,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15280,2268.0,F-286,S,2022-08-08 00:01:34,3.0
15281,3870.0,F-670,S,2023-01-26 00:01:34,3.0
15282,4335.0,F-670,S,2022-12-12 00:01:34,3.0
15283,3870.0,F-670,S,2023-01-08 00:01:34,3.0
15284,3584.0,F-670,S,2022-12-02 00:01:34,3.0
15285,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15286,3525.0,F-192,S,2022-10-06 00:01:34,3.0
15287,3525.0,F-192,S,2023-01-27 00:01:34,3.0
15288,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15289,4576.0,F-670,S,2022-11-01 00:01:34,3.0
15290,4734.0,F-670,S,2022-09-04 00:01:34,3.0
15291,3185.0,F-192,S,2022-12-14 00:01:34,3.0
15292,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15293,5282.0,F-670,S,2022-12-05 00:01:34,3.0
15294,4662.0,F-670,S,2023-01-21 00:01:34,3.0
15295,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15296,3808.0,F-192,S,2023-01-19 00:01:34,3.0
15297,1768.0,F-286,S,2022-08-06 00:01:34,3.0
15298,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15299,3133.0,F-192,S,2022-12-14 00:01:34,3.0
15300,4060.0,F-670,S,2022-11-07 00:01:34,3.0
15301,1938.0,F-286,S,2022-08-13 00:01:34,3.0
15302,1938.0,F-286,S,2022-08-13 00:01:34,3.0
15303,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15304,3870.0,F-670,S,2023-01-08 00:01:34,3.0
15305,3870.0,F-670,S,2022-12-04 00:01:34,3.0
15306,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15307,3525.0,F-192,S,2022-09-01 00:01:34,3.0
15308,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15309,5282.0,F-670,S,2022-10-13 00:01:34,3.0
15310,3133.0,F-192,S,2022-12-22 00:01:34,3.0
15311,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15312,4662.0,F-670,S,2023-01-21 00:01:34,3.0
15313,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15314,4335.0,F-670,S,2022-10-13 00:01:34,3.0
15315,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15316,1938.0,F-286,S,2022-10-05 00:01:34,3.0
15317,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15318,2268.0,F-286,S,2022-08-08 00:01:34,3.0
15319,4978.0,F-670,S,2022-10-28 00:01:34,3.0
15320,3870.0,F-670,S,2023-01-26 00:01:34,3.0
15321,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15322,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15323,3640.0,F-670,S,2022-12-15 00:01:34,3.0
15324,2090.0,F-286,S,2022-10-03 00:01:34,3.0
15325,3525.0,F-192,S,2022-09-01 00:01:34,3.0
15326,4788.0,F-670,S,2022-09-23 00:01:34,3.0
15327,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15328,2880.0,F-192,S,2023-01-06 00:01:34,3.0
15329,3808.0,F-192,S,2022-10-11 00:01:34,3.0
15330,3133.0,F-192,S,2022-10-09 00:01:34,3.0
15331,1456.0,F-286,S,2022-08-14 00:01:34,3.0
15332,3185.0,F-192,S,2022-12-14 00:01:34,3.0
15333,3133.0,F-192,S,2022-10-09 00:01:34,3.0
15334,4788.0,F-670,S,2022-11-19 00:01:34,3.0
15335,4335.0,F-670,S,2022-08-13 00:01:34,3.0
15336,3584.0,F-670,S,2022-09-16 00:01:34,3.0
15337,3584.0,F-670,S,2022-09-16 00:01:34,3.0
15338,1938.0,F-286,S,2022-08-13 00:01:34,3.0
15339,4576.0,F-670,S,2022-12-09 00:01:34,3.0
15340,3808.0,F-192,S,2022-09-16 00:01:34,3.0
15341,3808.0,F-192,S,2022-09-10 00:01:34,3.0
15342,3870.0,F-670,S,2023-01-26 00:01:34,3.0
15343,3525.0,F-192,S,2022-09-01 00:01:34,3.0
15344,3870.0,F-670,S,2023-01-26 00:01:34,3.0
15345,3870.0,F-670,S,2023-01-08 00:01:34,3.0
15346,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15347,3584.0,F-670,S,2022-09-16 00:01:34,3.0
15348,4734.0,F-670,S,2023-01-28 00:01:34,3.0
15349,1380.0,F-286,S,2022-09-02 00:01:34,3.0
15350,4592.0,F-670,S,2022-12-09 00:01:34,3.0
15351,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15352,3640.0,F-670,S,2023-01-15 00:01:34,3.0
15353,3584.0,F-670,S,2022-10-17 00:01:34,3.0
15354,1836.0,F-286,S,2022-09-08 00:01:34,3.0
15355,3870.0,F-670,S,2022-11-04 00:01:34,3.0
15356,4788.0,F-670,S,2022-09-23 00:01:34,3.0
15357,2006.0,F-286,S,2022-09-14 00:01:34,3.0
15358,5896.0,F-855,S,2022-08-04 00:05:36,3.0
15359,4240.0,F-630,S,2022-10-19 00:16:00,3.0
15360,5632.0,F-855,S,2022-08-04 00:30:36,3.0
15361,6915.0,F-546,S,2022-08-10 01:00:48,3.0
15362,6817.0,F-192,S,2023-01-22 01:00:48,3.0
15363,8797.0,F-546,S,2022-08-11 01:00:48,3.0
15364,7888.0,F-546,S,2022-12-28 01:00:48,3.0
15365,7888.0,F-546,S,2022-11-27 01:00:48,3.0
15366,6817.0,F-192,S,2023-01-22 01:00:48,3.0
15367,7888.0,F-546,S,2022-11-27 01:00:48,3.0
15368,8797.0,F-546,S,2022-08-04 01:00:48,3.0
15369,7667.0,F-546,S,2022-10-13 01:00:48,3.0
15370,5616.0,F-546,S,2022-10-31 01:00:48,3.0
15371,5496.0,F-546,S,2022-09-04 01:00:48,3.0
15372,7888.0,F-546,S,2022-11-27 01:00:48,3.0
15373,7854.0,F-546,S,2023-01-02 01:00:48,3.0
15374,7854.0,F-546,S,2023-01-02 01:00:48,3.0
15375,7684.0,F-546,S,2023-01-01 01:00:48,3.0
15376,6266.0,F-546,S,2023-01-29 01:00:48,3.0
15377,7200.0,F-546,S,2022-10-27 01:00:48,3.0
15378,7888.0,F-546,S,2022-11-27 01:00:48,3.0
15379,8797.0,F-546,S,2022-08-04 01:00:48,3.0
15380,7684.0,F-546,S,2023-01-01 01:00:48,3.0
15381,8797.0,F-546,S,2022-08-11 01:00:48,3.0
15382,5496.0,F-546,S,2022-09-04 01:00:48,3.0
15383,6266.0,F-546,S,2022-12-10 01:00:48,3.0
15384,7667.0,F-546,S,2022-10-13 01:00:48,3.0
15385,7888.0,F-546,S,2022-12-28 01:00:48,3.0
15386,6915.0,F-546,S,2022-08-10 01:00:48,3.0
15387,5616.0,F-546,S,2022-10-31 01:00:48,3.0
15388,8797.0,F-546,S,2022-08-04 01:00:48,3.0
15389,7667.0,F-546,S,2022-10-13 01:00:48,3.0
15390,7200.0,F-546,S,2022-10-27 01:00:48,3.0
15391,8797.0,F-546,S,2022-08-04 01:00:48,3.0
15392,7200.0,F-546,S,2022-10-27 01:00:48,3.0
15393,7200.0,F-546,S,2022-10-27 01:00:48,3.0
15394,7667.0,F-546,S,2022-10-13 01:00:48,3.0
15395,6744.0,F-630,S,2022-08-23 01:01:00,3.0
15396,4285.0,F-630,S,2023-01-15 01:35:00,3.0
15397,6204.0,F-295,S,2022-10-18 02:00:54,3.0
15398,3230.0,F-690,S,2022-12-01 02:00:54,3.0
15399,6526.0,F-295,S,2022-08-14 02:00:54,3.0
15400,7644.0,F-690,S,2022-12-17 02:00:54,3.0
15401,8670.0,F-295,S,2022-08-27 02:00:54,3.0
15402,6276.0,F-295,S,2022-12-04 02:00:54,3.0
15403,6084.0,F-295,S,2022-11-08 02:00:54,3.0
15404,6786.0,F-295,S,2022-10-30 02:00:54,3.0
15405,8544.0,F-295,S,2022-10-04 02:00:54,3.0
15406,8224.0,F-295,S,2022-08-20 02:00:54,3.0
15407,6084.0,F-295,S,2022-10-25 02:00:54,3.0
15408,6760.0,F-295,S,2022-10-11 02:00:54,3.0
15409,9072.0,F-295,S,2022-09-12 02:00:54,3.0
15410,9288.0,F-295,S,2022-12-25 02:00:54,3.0
15411,9519.0,F-295,S,2022-08-16 02:00:54,3.0
15412,4480.0,F-690,S,2022-12-19 02:00:54,3.0
15413,9519.0,F-295,S,2022-08-16 02:00:54,3.0
15414,4620.0,F-690,S,2022-11-27 02:00:54,3.0
15415,9666.0,F-295,S,2022-08-10 02:00:54,3.0
15416,6204.0,F-295,S,2022-10-18 02:00:54,3.0
15417,8240.0,F-295,S,2022-09-01 02:00:54,3.0
15418,8670.0,F-295,S,2022-08-27 02:00:54,3.0
15419,9504.0,F-295,S,2022-08-06 02:00:54,3.0
15420,6276.0,F-295,S,2022-09-21 02:00:54,3.0
15421,6204.0,F-295,S,2022-10-18 02:00:54,3.0
15422,8240.0,F-295,S,2022-11-18 02:00:54,3.0
15423,6132.0,F-295,S,2022-10-03 02:00:54,3.0
15424,4620.0,F-690,S,2022-11-27 02:00:54,3.0
15425,7644.0,F-690,S,2022-09-05 02:00:54,3.0
15426,9144.0,F-295,S,2022-09-07 02:00:54,3.0
15427,9144.0,F-295,S,2022-09-07 02:00:54,3.0
15428,3966.0,F-690,S,2022-11-19 02:00:54,3.0
15429,7785.0,F-295,S,2022-10-21 02:00:54,3.0
15430,9594.0,F-295,S,2022-10-05 02:00:54,3.0
15431,4480.0,F-690,S,2022-12-19 02:00:54,3.0
15432,8240.0,F-295,S,2023-01-11 02:00:54,3.0
15433,8240.0,F-295,S,2022-08-24 02:00:54,3.0
15434,9072.0,F-295,S,2022-08-21 02:00:54,3.0
15435,6276.0,F-295,S,2022-09-06 02:00:54,3.0
15436,6084.0,F-295,S,2022-10-25 02:00:54,3.0
15437,6526.0,F-295,S,2022-08-14 02:00:54,3.0
15438,4480.0,F-690,S,2022-12-19 02:00:54,3.0
15439,9504.0,F-295,S,2022-08-06 02:00:54,3.0
15440,8670.0,F-295,S,2022-09-26 02:00:54,3.0
15441,6656.0,F-295,S,2022-09-19 02:00:54,3.0
15442,9594.0,F-295,S,2022-10-05 02:00:54,3.0
15443,7644.0,F-690,S,2022-12-17 02:00:54,3.0
15444,7644.0,F-690,S,2022-08-18 02:00:54,3.0
15445,8544.0,F-295,S,2022-10-04 02:00:54,3.0
15446,8096.0,F-295,S,2022-08-25 02:00:54,3.0
15447,8096.0,F-295,S,2022-08-25 02:00:54,3.0
15448,6276.0,F-295,S,2022-08-16 02:00:54,3.0
15449,7644.0,F-690,S,2022-12-17 02:00:54,3.0
15450,9594.0,F-295,S,2022-11-15 02:00:54,3.0
15451,6156.0,F-295,S,2022-10-02 02:00:54,3.0
15452,4480.0,F-690,S,2022-12-19 02:00:54,3.0
15453,4620.0,F-690,S,2022-09-21 02:00:54,3.0
15454,3966.0,F-690,S,2022-09-21 02:00:54,3.0
15455,9144.0,F-295,S,2022-08-08 02:00:54,3.0
15456,6252.0,F-295,S,2022-10-26 02:00:54,3.0
15457,8288.0,F-295,S,2022-11-23 02:00:54,3.0
15458,6132.0,F-295,S,2022-08-06 02:00:54,3.0
15459,8240.0,F-295,S,2022-08-24 02:00:54,3.0
15460,6276.0,F-295,S,2022-08-16 02:00:54,3.0
15461,8240.0,F-295,S,2022-12-21 02:00:54,3.0
15462,6656.0,F-295,S,2022-09-19 02:00:54,3.0
15463,6786.0,F-295,S,2022-12-27 02:00:54,3.0
15464,9288.0,F-295,S,2022-08-31 02:00:54,3.0
15465,4480.0,F-690,S,2022-12-19 02:00:54,3.0
15466,5104.0,F-690,S,2022-08-16 02:00:54,3.0
15467,9146.0,F-295,S,2022-08-13 02:00:54,3.0
15468,8288.0,F-295,S,2022-08-25 02:00:54,3.0
15469,6132.0,F-295,S,2022-10-03 02:00:54,3.0
15470,7644.0,F-690,S,2022-12-17 02:00:54,3.0
15471,3230.0,F-690,S,2022-08-05 02:00:54,3.0
15472,8224.0,F-295,S,2022-10-07 02:00:54,3.0
15473,9519.0,F-295,S,2022-11-03 02:00:54,3.0
15474,8224.0,F-295,S,2022-08-20 02:00:54,3.0
15475,6132.0,F-295,S,2022-10-05 02:00:54,3.0
15476,4620.0,F-690,S,2022-11-27 02:00:54,3.0
15477,7644.0,F-690,S,2022-12-17 02:00:54,3.0
15478,6786.0,F-295,S,2022-10-30 02:00:54,3.0
15479,4620.0,F-690,S,2022-11-27 02:00:54,3.0
15480,9288.0,F-295,S,2023-01-27 02:00:54,3.0
15481,6156.0,F-295,S,2022-09-09 02:00:54,3.0
15482,8288.0,F-295,S,2022-08-25 02:00:54,3.0
15483,6084.0,F-295,S,2022-12-27 02:00:54,3.0
15484,9072.0,F-295,S,2022-08-21 02:00:54,3.0
15485,6276.0,F-295,S,2022-09-21 02:00:54,3.0
15486,9144.0,F-295,S,2022-09-07 02:00:54,3.0
15487,8240.0,F-295,S,2022-08-31 02:00:54,3.0
15488,8544.0,F-295,S,2022-11-07 02:00:54,3.0
15489,6084.0,F-295,S,2022-11-20 02:00:54,3.0
15490,6084.0,F-295,S,2022-12-27 02:00:54,3.0
15491,9144.0,F-295,S,2022-10-29 02:00:54,3.0
15492,6656.0,F-295,S,2022-09-17 02:00:54,3.0
15493,4620.0,F-690,S,2022-11-27 02:00:54,3.0
15494,9288.0,F-295,S,2022-08-31 02:00:54,3.0
15495,9288.0,F-295,S,2022-10-27 02:00:54,3.0
15496,9288.0,F-295,S,2022-09-08 02:00:54,3.0
15497,5136.0,F-630,S,2022-10-17 02:01:00,3.0
15498,9607.0,F-855,S,2022-08-04 02:15:36,3.0
15499,9984.0,F-630,S,2022-12-02 03:04:00,3.0
15500,9984.0,F-630,S,2023-01-04 03:04:00,3.0
15501,5817.0,F-630,S,2022-10-26 03:04:00,3.0
15502,3388.0,F-630,S,2022-12-24 03:04:00,3.0
15503,5046.0,F-630,S,2022-10-23 03:04:00,3.0
15504,6580.0,F-231,S,2022-08-09 03:04:00,3.0
15505,6664.0,F-630,S,2022-10-15 03:04:00,3.0
15506,4665.0,F-231,S,2022-10-01 03:04:00,3.0
15507,3764.0,F-231,S,2022-10-02 03:04:00,3.0
15508,3380.0,F-630,S,2022-11-14 03:04:00,3.0
15509,4685.0,F-231,S,2022-08-18 03:04:00,3.0
15510,6752.0,F-630,S,2022-10-29 03:04:00,3.0
15511,5136.0,F-630,S,2022-10-13 03:04:00,3.0
15512,3380.0,F-630,S,2022-11-14 03:04:00,3.0
15513,6615.0,F-231,S,2022-08-09 03:04:00,3.0
15514,4848.0,F-630,S,2022-09-18 03:04:00,3.0
15515,4710.0,F-231,S,2022-12-19 03:04:00,3.0
15516,3724.0,F-231,S,2022-09-22 03:04:00,3.0
15517,4715.0,F-231,S,2022-09-25 03:04:00,3.0
15518,6580.0,F-231,S,2022-11-15 03:04:00,3.0
15519,6752.0,F-630,S,2023-01-27 03:04:00,3.0
15520,2802.0,F-231,S,2022-09-19 03:04:00,3.0
15521,2802.0,F-231,S,2022-10-03 03:04:00,3.0
15522,2817.0,F-231,S,2022-10-01 03:04:00,3.0
15523,4285.0,F-630,S,2022-09-01 03:04:00,3.0
15524,3368.0,F-630,S,2022-12-26 03:04:00,3.0
15525,4690.0,F-231,S,2022-09-01 03:04:00,3.0
15526,5136.0,F-630,S,2022-12-08 03:04:00,3.0
15527,4675.0,F-231,S,2022-11-13 03:04:00,3.0
15528,4690.0,F-231,S,2022-10-11 03:04:00,3.0
15529,4285.0,F-630,S,2022-11-03 03:04:00,3.0
15530,2802.0,F-231,S,2022-09-05 03:04:00,3.0
15531,3388.0,F-630,S,2022-12-24 03:04:00,3.0
15532,6752.0,F-630,S,2022-10-29 03:04:00,3.0
15533,2817.0,F-231,S,2022-09-07 03:04:00,3.0
15534,6615.0,F-231,S,2022-09-26 03:04:00,3.0
15535,4715.0,F-231,S,2022-09-02 03:04:00,3.0
15536,5136.0,F-630,S,2022-10-04 03:04:00,3.0
15537,2802.0,F-231,S,2022-12-19 03:04:00,3.0
15538,4665.0,F-231,S,2022-10-28 03:04:00,3.0
15539,9984.0,F-630,S,2022-12-02 03:04:00,3.0
15540,2817.0,F-231,S,2022-11-08 03:04:00,3.0
15541,3380.0,F-630,S,2022-11-14 03:04:00,3.0
15542,3380.0,F-630,S,2022-11-14 03:04:00,3.0
15543,4665.0,F-231,S,2022-10-06 03:04:00,3.0
15544,6615.0,F-231,S,2022-09-06 03:04:00,3.0
15545,4710.0,F-231,S,2022-12-19 03:04:00,3.0
15546,4285.0,F-630,S,2022-09-16 03:04:00,3.0
15547,5922.0,F-630,S,2022-11-27 03:04:00,3.0
15548,5922.0,F-630,S,2022-11-27 03:04:00,3.0
15549,3728.0,F-231,S,2022-10-10 03:04:00,3.0
15550,4685.0,F-231,S,2022-09-15 03:04:00,3.0
15551,4285.0,F-630,S,2022-09-27 03:04:00,3.0
15552,4685.0,F-231,S,2022-09-20 03:04:00,3.0
15553,6752.0,F-630,S,2023-01-16 03:04:00,3.0
15554,5046.0,F-630,S,2022-08-21 03:04:00,3.0
15555,6752.0,F-630,S,2022-10-29 03:04:00,3.0
15556,7552.0,F-231,S,2022-08-10 03:04:00,3.0
15557,6664.0,F-630,S,2022-08-13 03:04:00,3.0
15558,4842.0,F-630,S,2022-12-06 03:04:00,3.0
15559,2817.0,F-231,S,2022-09-03 03:04:00,3.0
15560,7576.0,F-231,S,2022-09-17 03:04:00,3.0
15561,4685.0,F-231,S,2022-09-20 03:04:00,3.0
15562,2808.0,F-231,S,2022-11-02 03:04:00,3.0
15563,7576.0,F-231,S,2022-09-24 03:04:00,3.0
15564,7576.0,F-231,S,2022-09-24 03:04:00,3.0
15565,4675.0,F-231,S,2022-10-11 03:04:00,3.0
15566,4715.0,F-231,S,2022-10-10 03:04:00,3.0
15567,6580.0,F-231,S,2022-08-09 03:04:00,3.0
15568,5136.0,F-630,S,2022-10-13 03:04:00,3.0
15569,4675.0,F-231,S,2022-11-13 03:04:00,3.0
15570,5046.0,F-630,S,2022-12-04 03:04:00,3.0
15571,6615.0,F-231,S,2022-08-09 03:04:00,3.0
15572,6664.0,F-630,S,2022-10-15 03:04:00,3.0
15573,4665.0,F-231,S,2022-10-29 03:04:00,3.0
15574,4715.0,F-231,S,2022-10-07 03:04:00,3.0
15575,4285.0,F-630,S,2022-11-03 03:04:00,3.0
15576,2808.0,F-231,S,2022-10-05 03:04:00,3.0
15577,4665.0,F-231,S,2022-10-06 03:04:00,3.0
15578,4690.0,F-231,S,2022-09-29 03:04:00,3.0
15579,5817.0,F-630,S,2023-01-05 03:04:00,3.0
15580,5922.0,F-630,S,2022-11-27 03:04:00,3.0
15581,5922.0,F-630,S,2022-11-27 03:04:00,3.0
15582,6752.0,F-630,S,2022-10-28 03:04:00,3.0
15583,7552.0,F-231,S,2022-08-10 03:04:00,3.0
15584,2802.0,F-231,S,2022-09-05 03:04:00,3.0
15585,3728.0,F-231,S,2022-10-07 03:04:00,3.0
15586,6752.0,F-630,S,2022-10-28 03:04:00,3.0
15587,4715.0,F-231,S,2022-10-07 03:04:00,3.0
15588,4824.0,F-630,S,2023-01-23 03:04:00,3.0
15589,3336.0,F-630,S,2022-12-17 03:04:00,3.0
15590,2802.0,F-231,S,2022-10-05 03:04:00,3.0
15591,5046.0,F-630,S,2022-10-23 03:04:00,3.0
15592,6752.0,F-630,S,2022-10-29 03:04:00,3.0
15593,4690.0,F-231,S,2022-09-01 03:04:00,3.0
15594,4690.0,F-231,S,2022-11-04 03:04:00,3.0
15595,2817.0,F-231,S,2022-09-03 03:04:00,3.0
15596,3724.0,F-231,S,2022-08-09 03:04:00,3.0
15597,4715.0,F-231,S,2022-09-25 03:04:00,3.0
15598,3724.0,F-231,S,2022-09-22 03:04:00,3.0
15599,6752.0,F-630,S,2022-12-31 03:04:00,3.0
15600,5922.0,F-630,S,2022-11-27 03:04:00,3.0
15601,2817.0,F-231,S,2022-08-26 03:04:00,3.0
15602,3336.0,F-630,S,2022-12-17 03:04:00,3.0
15603,3380.0,F-630,S,2022-11-14 03:04:00,3.0
15604,3368.0,F-630,S,2022-12-15 03:04:00,3.0
15605,2817.0,F-231,S,2022-09-07 03:04:00,3.0
15606,3728.0,F-231,S,2022-11-03 03:04:00,3.0
15607,6744.0,F-630,S,2023-01-27 03:04:00,3.0
15608,3380.0,F-630,S,2022-11-14 03:04:00,3.0
15609,2817.0,F-231,S,2022-11-06 03:04:00,3.0
15610,6752.0,F-630,S,2022-10-29 03:04:00,3.0
15611,4675.0,F-231,S,2022-11-07 03:04:00,3.0
15612,4675.0,F-231,S,2022-09-13 03:04:00,3.0
15613,5866.0,F-630,S,2023-01-09 03:04:00,3.0
15614,4285.0,F-630,S,2023-01-28 03:04:00,3.0
15615,3368.0,F-630,S,2022-12-26 03:04:00,3.0
15616,3724.0,F-231,S,2022-09-18 03:04:00,3.0
15617,4710.0,F-231,S,2022-11-02 03:04:00,3.0
15618,4710.0,F-231,S,2022-10-05 03:04:00,3.0
15619,3724.0,F-231,S,2022-10-23 03:04:00,3.0
15620,5922.0,F-630,S,2022-11-27 03:04:00,3.0
15621,4848.0,F-630,S,2022-09-27 03:04:00,3.0
15622,2808.0,F-231,S,2022-10-10 03:04:00,3.0
15623,4685.0,F-231,S,2022-08-18 03:04:00,3.0
15624,4848.0,F-630,S,2022-09-27 03:04:00,3.0
15625,6664.0,F-630,S,2022-12-26 03:04:00,3.0
15626,4665.0,F-231,S,2022-10-01 03:04:00,3.0
15627,2817.0,F-231,S,2022-12-19 03:04:00,3.0
15628,3764.0,F-231,S,2022-10-02 03:04:00,3.0
15629,4710.0,F-231,S,2022-10-05 03:04:00,3.0
15630,3724.0,F-231,S,2022-09-14 03:04:00,3.0
15631,6752.0,F-630,S,2022-08-26 03:04:00,3.0
15632,3728.0,F-231,S,2022-11-04 03:04:00,3.0
15633,6752.0,F-630,S,2022-10-29 03:04:00,3.0
15634,6752.0,F-630,S,2022-10-29 03:04:00,3.0
15635,3724.0,F-231,S,2022-10-24 03:04:00,3.0
15636,3728.0,F-231,S,2022-10-07 03:04:00,3.0
15637,4285.0,F-630,S,2022-09-27 03:04:00,3.0
15638,7576.0,F-231,S,2022-10-06 03:04:00,3.0
15639,4710.0,F-231,S,2022-10-14 03:04:00,3.0
15640,4285.0,F-630,S,2022-11-16 03:04:00,3.0
15641,2802.0,F-231,S,2022-11-01 03:04:00,3.0
15642,2808.0,F-231,S,2022-10-17 03:04:00,3.0
15643,2808.0,F-231,S,2022-10-05 03:04:00,3.0
15644,4675.0,F-231,S,2022-09-13 03:04:00,3.0
15645,5817.0,F-630,S,2022-10-26 03:04:00,3.0
