,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
1762,January,YVR,F-690,1.0,4.0,,,,,,
1763,January,YVR,F-690,2.0,4.0,,,,,,
1764,July,YVR,F-855,2.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1765,July,YVR,F-855,2.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1766,July,YVR,F-855,2.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1767,July,YVR,F-855,2.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1768,July,YVR,F-855,1.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1769,July,YVR,F-855,1.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1770,July,YVR,F-855,1.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1771,July,YVR,F-855,1.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1772,August,YVR,F-855,2.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1773,August,YVR,F-855,2.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1774,August,YVR,F-855,2.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1775,August,YVR,F-855,2.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1776,August,YVR,F-855,1.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1777,August,YVR,F-855,1.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1778,August,YVR,F-855,1.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1779,August,YVR,F-855,1.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1780,September,YVR,F-855,1.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1781,September,YVR,F-855,1.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1782,September,YVR,F-855,1.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1783,September,YVR,F-855,1.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1784,September,YVR,F-855,2.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1785,September,YVR,F-855,2.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1786,September,YVR,F-855,2.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1787,September,YVR,F-855,2.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1788,October,YVR,F-855,1.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1789,October,YVR,F-855,1.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1790,October,YVR,F-855,1.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1791,October,YVR,F-855,1.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1792,October,YVR,F-855,2.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1793,October,YVR,F-855,2.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1794,October,YVR,F-855,2.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1795,October,YVR,F-855,2.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1796,November,YVR,F-855,2.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1797,November,YVR,F-855,2.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1798,November,YVR,F-855,2.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1799,November,YVR,F-855,2.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1800,November,YVR,F-855,1.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1801,November,YVR,F-855,1.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1802,November,YVR,F-855,1.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1803,November,YVR,F-855,1.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1804,December,YVR,F-855,2.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1805,December,YVR,F-855,2.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1806,December,YVR,F-855,2.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1807,December,YVR,F-855,2.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1808,December,YVR,F-855,1.0,11.0,YVR,F-855,N(1),0.7994186046511628,8.79360465116279,9.0
1809,December,YVR,F-855,1.0,11.0,YVR,F-855,N(2),0.0,0.0,0.0
1810,December,YVR,F-855,1.0,11.0,YVR,F-855,N(3),0.2005813953488372,2.2063953488372094,2.0
1811,December,YVR,F-855,1.0,11.0,YVR,F-855,N(4),0.0,0.0,0.0
1812,January,YVR,F-855,1.0,12.0,YVR,F-855,N(1),0.7994186046511628,9.593023255813954,10.0
1813,January,YVR,F-855,1.0,12.0,YVR,F-855,N(2),0.0,0.0,0.0
1814,January,YVR,F-855,1.0,12.0,YVR,F-855,N(3),0.2005813953488372,2.4069767441860463,2.0
1815,January,YVR,F-855,1.0,12.0,YVR,F-855,N(4),0.0,0.0,0.0
1816,January,YVR,F-855,2.0,12.0,YVR,F-855,N(1),0.7994186046511628,9.593023255813954,10.0
1817,January,YVR,F-855,2.0,12.0,YVR,F-855,N(2),0.0,0.0,0.0
1818,January,YVR,F-855,2.0,12.0,YVR,F-855,N(3),0.2005813953488372,2.4069767441860463,2.0
1819,January,YVR,F-855,2.0,12.0,YVR,F-855,N(4),0.0,0.0,0.0
1820,July,YVR,F-630,2.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1821,July,YVR,F-630,2.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1822,July,YVR,F-630,2.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1823,July,YVR,F-630,2.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1824,July,YVR,F-630,1.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1825,July,YVR,F-630,1.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1826,July,YVR,F-630,1.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1827,July,YVR,F-630,1.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1828,August,YVR,F-630,2.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1829,August,YVR,F-630,2.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1830,August,YVR,F-630,2.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1831,August,YVR,F-630,2.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1832,August,YVR,F-630,1.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1833,August,YVR,F-630,1.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1834,August,YVR,F-630,1.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1835,August,YVR,F-630,1.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1836,September,YVR,F-630,1.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1837,September,YVR,F-630,1.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1838,September,YVR,F-630,1.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1839,September,YVR,F-630,1.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1840,September,YVR,F-630,2.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1841,September,YVR,F-630,2.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1842,September,YVR,F-630,2.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1843,September,YVR,F-630,2.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1844,October,YVR,F-630,1.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1845,October,YVR,F-630,1.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1846,October,YVR,F-630,1.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1847,October,YVR,F-630,1.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1848,October,YVR,F-630,2.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1849,October,YVR,F-630,2.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1850,October,YVR,F-630,2.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1851,October,YVR,F-630,2.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1852,November,YVR,F-630,2.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1853,November,YVR,F-630,2.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1854,November,YVR,F-630,2.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1855,November,YVR,F-630,2.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1856,November,YVR,F-630,1.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1857,November,YVR,F-630,1.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1858,November,YVR,F-630,1.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1859,November,YVR,F-630,1.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1860,December,YVR,F-630,2.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1861,December,YVR,F-630,2.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1862,December,YVR,F-630,2.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1863,December,YVR,F-630,2.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1864,December,YVR,F-630,1.0,17.0,YVR,F-630,N(1),0.6467532467532467,10.994805194805195,11.0
1865,December,YVR,F-630,1.0,17.0,YVR,F-630,N(2),0.17922077922077922,3.046753246753247,3.0
1866,December,YVR,F-630,1.0,17.0,YVR,F-630,N(3),0.17402597402597403,2.9584415584415584,3.0
1867,December,YVR,F-630,1.0,17.0,YVR,F-630,N(4),0.0,0.0,0.0
1868,January,YVR,F-630,1.0,19.0,YVR,F-630,N(1),0.6467532467532467,12.288311688311689,12.0
1869,January,YVR,F-630,1.0,19.0,YVR,F-630,N(2),0.17922077922077922,3.4051948051948053,3.0
1870,January,YVR,F-630,1.0,19.0,YVR,F-630,N(3),0.17402597402597403,3.3064935064935064,3.0
1871,January,YVR,F-630,1.0,19.0,YVR,F-630,N(4),0.0,0.0,0.0
1872,January,YVR,F-630,2.0,19.0,YVR,F-630,N(1),0.6467532467532467,12.288311688311689,12.0
1873,January,YVR,F-630,2.0,19.0,YVR,F-630,N(2),0.17922077922077922,3.4051948051948053,3.0
1874,January,YVR,F-630,2.0,19.0,YVR,F-630,N(3),0.17402597402597403,3.3064935064935064,3.0
1875,January,YVR,F-630,2.0,19.0,YVR,F-630,N(4),0.0,0.0,0.0
1876,July,YVR,F-231,2.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1877,July,YVR,F-231,2.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1878,July,YVR,F-231,2.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1879,July,YVR,F-231,2.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1880,July,YVR,F-231,1.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1881,July,YVR,F-231,1.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1882,July,YVR,F-231,1.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1883,July,YVR,F-231,1.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1884,August,YVR,F-231,2.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1885,August,YVR,F-231,2.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1886,August,YVR,F-231,2.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1887,August,YVR,F-231,2.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1888,August,YVR,F-231,1.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1889,August,YVR,F-231,1.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1890,August,YVR,F-231,1.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1891,August,YVR,F-231,1.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1892,September,YVR,F-231,1.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1893,September,YVR,F-231,1.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1894,September,YVR,F-231,1.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1895,September,YVR,F-231,1.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1896,September,YVR,F-231,2.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1897,September,YVR,F-231,2.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1898,September,YVR,F-231,2.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1899,September,YVR,F-231,2.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1900,October,YVR,F-231,1.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1901,October,YVR,F-231,1.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1902,October,YVR,F-231,1.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1903,October,YVR,F-231,1.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1904,October,YVR,F-231,2.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1905,October,YVR,F-231,2.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1906,October,YVR,F-231,2.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1907,October,YVR,F-231,2.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1908,November,YVR,F-231,2.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1909,November,YVR,F-231,2.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1910,November,YVR,F-231,2.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1911,November,YVR,F-231,2.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1912,November,YVR,F-231,1.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1913,November,YVR,F-231,1.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1914,November,YVR,F-231,1.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1915,November,YVR,F-231,1.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1916,December,YVR,F-231,2.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1917,December,YVR,F-231,2.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1918,December,YVR,F-231,2.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1919,December,YVR,F-231,2.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1920,December,YVR,F-231,1.0,10.0,YVR,F-231,N(1),0.8013245033112583,8.013245033112582,8.0
1921,December,YVR,F-231,1.0,10.0,YVR,F-231,N(2),0.0,0.0,0.0
1922,December,YVR,F-231,1.0,10.0,YVR,F-231,N(3),0.1986754966887417,1.9867549668874172,2.0
1923,December,YVR,F-231,1.0,10.0,YVR,F-231,N(4),0.0,0.0,0.0
1924,January,YVR,F-231,1.0,12.0,YVR,F-231,N(1),0.8013245033112583,9.6158940397351,10.0
1925,January,YVR,F-231,1.0,12.0,YVR,F-231,N(2),0.0,0.0,0.0
1926,January,YVR,F-231,1.0,12.0,YVR,F-231,N(3),0.1986754966887417,2.3841059602649004,2.0
1927,January,YVR,F-231,1.0,12.0,YVR,F-231,N(4),0.0,0.0,0.0
1928,January,YVR,F-231,2.0,12.0,YVR,F-231,N(1),0.8013245033112583,9.6158940397351,10.0
1929,January,YVR,F-231,2.0,12.0,YVR,F-231,N(2),0.0,0.0,0.0
1930,January,YVR,F-231,2.0,12.0,YVR,F-231,N(3),0.1986754966887417,2.3841059602649004,2.0
1931,January,YVR,F-231,2.0,12.0,YVR,F-231,N(4),0.0,0.0,0.0
1932,July,YVR,F-286,2.0,14.0,YVR,F-286,N(1),0.40860215053763443,5.720430107526882,6.0
1933,July,YVR,F-286,2.0,14.0,YVR,F-286,N(2),0.1827956989247312,2.5591397849462365,3.0
1934,July,YVR,F-286,2.0,14.0,YVR,F-286,N(3),0.40860215053763443,5.720430107526882,6.0
1935,July,YVR,F-286,2.0,14.0,YVR,F-286,N(4),0.0,0.0,0.0
1936,July,YVR,F-286,1.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1937,July,YVR,F-286,1.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1938,July,YVR,F-286,1.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1939,July,YVR,F-286,1.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1940,August,YVR,F-286,2.0,14.0,YVR,F-286,N(1),0.40860215053763443,5.720430107526882,6.0
1941,August,YVR,F-286,2.0,14.0,YVR,F-286,N(2),0.1827956989247312,2.5591397849462365,3.0
1942,August,YVR,F-286,2.0,14.0,YVR,F-286,N(3),0.40860215053763443,5.720430107526882,6.0
1943,August,YVR,F-286,2.0,14.0,YVR,F-286,N(4),0.0,0.0,0.0
1944,August,YVR,F-286,1.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1945,August,YVR,F-286,1.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1946,August,YVR,F-286,1.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1947,August,YVR,F-286,1.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1948,September,YVR,F-286,1.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1949,September,YVR,F-286,1.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1950,September,YVR,F-286,1.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1951,September,YVR,F-286,1.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1952,September,YVR,F-286,2.0,14.0,YVR,F-286,N(1),0.40860215053763443,5.720430107526882,6.0
1953,September,YVR,F-286,2.0,14.0,YVR,F-286,N(2),0.1827956989247312,2.5591397849462365,3.0
1954,September,YVR,F-286,2.0,14.0,YVR,F-286,N(3),0.40860215053763443,5.720430107526882,6.0
1955,September,YVR,F-286,2.0,14.0,YVR,F-286,N(4),0.0,0.0,0.0
1956,October,YVR,F-286,1.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1957,October,YVR,F-286,1.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1958,October,YVR,F-286,1.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1959,October,YVR,F-286,1.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1960,October,YVR,F-286,2.0,14.0,YVR,F-286,N(1),0.40860215053763443,5.720430107526882,6.0
1961,October,YVR,F-286,2.0,14.0,YVR,F-286,N(2),0.1827956989247312,2.5591397849462365,3.0
1962,October,YVR,F-286,2.0,14.0,YVR,F-286,N(3),0.40860215053763443,5.720430107526882,6.0
1963,October,YVR,F-286,2.0,14.0,YVR,F-286,N(4),0.0,0.0,0.0
1964,November,YVR,F-286,2.0,14.0,YVR,F-286,N(1),0.40860215053763443,5.720430107526882,6.0
1965,November,YVR,F-286,2.0,14.0,YVR,F-286,N(2),0.1827956989247312,2.5591397849462365,3.0
1966,November,YVR,F-286,2.0,14.0,YVR,F-286,N(3),0.40860215053763443,5.720430107526882,6.0
1967,November,YVR,F-286,2.0,14.0,YVR,F-286,N(4),0.0,0.0,0.0
1968,November,YVR,F-286,1.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1969,November,YVR,F-286,1.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1970,November,YVR,F-286,1.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1971,November,YVR,F-286,1.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1972,December,YVR,F-286,2.0,14.0,YVR,F-286,N(1),0.40860215053763443,5.720430107526882,6.0
1973,December,YVR,F-286,2.0,14.0,YVR,F-286,N(2),0.1827956989247312,2.5591397849462365,3.0
1974,December,YVR,F-286,2.0,14.0,YVR,F-286,N(3),0.40860215053763443,5.720430107526882,6.0
1975,December,YVR,F-286,2.0,14.0,YVR,F-286,N(4),0.0,0.0,0.0
1976,December,YVR,F-286,1.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1977,December,YVR,F-286,1.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1978,December,YVR,F-286,1.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1979,December,YVR,F-286,1.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1980,January,YVR,F-286,1.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1981,January,YVR,F-286,1.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1982,January,YVR,F-286,1.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1983,January,YVR,F-286,1.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1984,January,YVR,F-286,2.0,15.0,YVR,F-286,N(1),0.40860215053763443,6.129032258064517,6.0
1985,January,YVR,F-286,2.0,15.0,YVR,F-286,N(2),0.1827956989247312,2.741935483870968,3.0
1986,January,YVR,F-286,2.0,15.0,YVR,F-286,N(3),0.40860215053763443,6.129032258064517,6.0
1987,January,YVR,F-286,2.0,15.0,YVR,F-286,N(4),0.0,0.0,0.0
1988,July,YYC,F-347,2.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
1989,July,YYC,F-347,2.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
1990,July,YYC,F-347,2.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
1991,July,YYC,F-347,2.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
1992,July,YYC,F-347,1.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
1993,July,YYC,F-347,1.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
1994,July,YYC,F-347,1.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
1995,July,YYC,F-347,1.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
1996,August,YYC,F-347,2.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
1997,August,YYC,F-347,2.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
1998,August,YYC,F-347,2.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
1999,August,YYC,F-347,2.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2000,August,YYC,F-347,1.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2001,August,YYC,F-347,1.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2002,August,YYC,F-347,1.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2003,August,YYC,F-347,1.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2004,September,YYC,F-347,1.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2005,September,YYC,F-347,1.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2006,September,YYC,F-347,1.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2007,September,YYC,F-347,1.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2008,September,YYC,F-347,2.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2009,September,YYC,F-347,2.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2010,September,YYC,F-347,2.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2011,September,YYC,F-347,2.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2012,October,YYC,F-347,1.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2013,October,YYC,F-347,1.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2014,October,YYC,F-347,1.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2015,October,YYC,F-347,1.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2016,October,YYC,F-347,2.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2017,October,YYC,F-347,2.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2018,October,YYC,F-347,2.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2019,October,YYC,F-347,2.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2020,November,YYC,F-347,2.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2021,November,YYC,F-347,2.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2022,November,YYC,F-347,2.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2023,November,YYC,F-347,2.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2024,November,YYC,F-347,1.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2025,November,YYC,F-347,1.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2026,November,YYC,F-347,1.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2027,November,YYC,F-347,1.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2028,December,YYC,F-347,2.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2029,December,YYC,F-347,2.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2030,December,YYC,F-347,2.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
2031,December,YYC,F-347,2.0,6.0,YYC,F-347,N(4),0.0,0.0,0.0
2032,December,YYC,F-347,1.0,6.0,YYC,F-347,N(1),0.31181619256017507,1.8708971553610505,2.0
2033,December,YYC,F-347,1.0,6.0,YYC,F-347,N(2),0.5328227571115973,3.196936542669584,3.0
2034,December,YYC,F-347,1.0,6.0,YYC,F-347,N(3),0.15536105032822756,0.9321663019693653,1.0
